pChEMBL Value,Canomicalsmiles
4.41,COC(=O)C1=C2C=C(C(C)C)COC2(O)[C@H]2OC(=O)[C@@]13CCCC(C)(C)[C@H]23
5.4,COc1ccc(/C=N/NC(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc1
4.86,C/C(=N\NC(=O)c1ccc(C)c(F)c1)c1ccc(C(=O)Nc2cc(N3CCOCC3)ccn2)cc1
5.28,CC(C)CC(=O)c1c(O)c(C=O)c(O)c(C[C@@]2(C)CC[C@H]3C2=C[C@H](C(C)(C)O)CC[C@H]3C)c1O
5.46,COc1cc2ncnc(N3CCCc4ccccc43)c2cc1NC(=O)/C=C/C(C)C
4.3,COc1cc(OC)c(OC)cc1/C=C/C(=O)/C=C/c1cn(Cc2ccc(F)cc2)c2ccccc12
4.07,COc1ccc(-n2cc(NC(=O)c3ccc(NS(=O)(=O)c4ccccc4)cc3)cn2)cc1
4.87,CN(C)CCNC(=O)c1cc(-c2ccc(F)cc2)nc2c3c(ccc12)CCCC3
5.61,Cc1nc(C)c(/C=C/C(=O)N2CCC=C(Br)C2=O)nc1C
5.91,O=C(/C=C/c1ccc(F)cc1)Nc1cc(-c2ccccc2)[nH]n1
5.09,COc1c(NS(=O)(=O)c2ccc(F)cc2)cc(-c2ccc3nc(NC(=O)C4CC4)sc3n2)cc1C(N)=O
5.0,COc1ccc(-c2cc3c(OC)cc(OC)cc3n(CC#N)c2=O)cc1
4.52,CCN(CC)c1ccc2cc(C(=O)c3ccc(N4CCN(C(C)=O)CC4)cc3)oc2c1
8.23,COc1ccc2c(c1O)NC(=O)CN=C2c1cc(OC)c(OC)c([Se]C)c1
4.6,COc1c(-c2ccc(O)c(O)c2)oc2c(CC=C(C)C)c(O)c(CC=C(C)C)c(O)c2c1=O
4.12,OC[C@@H](Cc1ccc2c(c1)OCO2)[C@@H](CO)Cc1ccc2c(c1)OCO2
4.85,CCc1n(C(c2ccccc2)c2cc3ccccc3o2)cc[n+]1CC(=O)c1ccc(Br)cc1.[Br-]
4.43,C=CCc1cc2c(c(-c3cc(CC=C)c4c(c3)NC(=O)CO4)c1)OCC(=O)N2
4.51,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2ccccc2)cc1
7.91,Nc1nc2[nH]c(CCNC(=O)c3ccc(C(=O)NCc4cccnc4)cc3)cc2c(=O)[nH]1
5.17,Cc1cccc2c1OC1c3oc4ccc(O)cc4c3CCN1C2=O
4.0,CO[C@H]1N(OC)c2ccccc2[C@@]12CN=C(SC)S2
4.46,Cc1cccc(/C=N/Nc2ncc3c(n2)n(C2CCCC2)c(=O)c(=O)n3C)c1
7.0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](NC(=S)NC(=O)c3ccccc3C)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC
4.79,Cc1cccc(CN2CCc3ncn(COCc4ccccc4)c3/C(=C/c3ccccc3)C2=O)c1
4.87,C=C(C)[C@@H]1C[C@@]2(C)C(=CC1=O)[C@H](O)C[C@@H](OC(=O)/C(C)=C\C)[C@@H]2C
5.52,C#CCO/N=C1\C[C@]23CC[C@@H]4C(=C)C(=O)C=C[C@@]4(C)[C@@H]2CC[C@@]1(C)C3
4.72,COc1ccc(-c2oc3c(CC=C(C)C)c(OCCCC(=O)O)cc(O)c3c(=O)c2O)cc1
7.22,COc1cc([C@@H]2c3cc4c(cc3[C@@H](Nc3ncccc3F)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
4.32,Cc1ccc(NC(=O)Nc2ccc(OC(=O)c3ccccc3)cc2)cc1
4.75,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12
4.14,O=C1c2ccccc2C(=O)c2c1nc(C1CCC1)n2CCN1CCOCC1
4.15,CC(C)CC[C@H](O)[C@@H]1C(=O)OC[C@H]1CO
4.23,Cn1c2c(c3ccccc31)CC(=O)N(c1ccc(Cl)cc1)C2C(=O)NC1CCCCC1
4.65,O=C(NCc1ccc(O)cc1)Nc1cccc(F)c1
6.33,C[C@]12CC[C@H](OS(=O)(=O)O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)[C@@H](O)C[C@]12O
4.94,CN(C)CCCN1C(=O)/C(=C(/c2ccccc2)c2ccc[nH]2)c2cc(F)ccc21.Cl
7.66,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O
4.39,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C/N=C/c3cccc(C(C)(C)C)c3O)CCC[C@]21C
5.46,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@@]12CO[C@@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2OC(C)=O
5.64,CC[C@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cccc(/N=C/c3ccccc3OC)c1c2C
5.12,CCc1nc2c(o1)-c1ccccc1C(=O)C2=O
6.25,COc1cc2c(Oc3ccc(CC(=O)N/N=C/c4ccc(O)cc4)cc3F)ccnc2cc1OCCCN1CCOCC1
5.99,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl
5.41,COc1cc(Cn2cc(C(=O)c3cccnc3Nc3ccc(F)cc3)nn2)cc(OC)c1
4.91,Cc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
5.22,CCOC(=O)Nc1ccc(S(=O)(=O)N2C(=O)N[C@@H](c3ccccc3)C2C)cc1Cl
4.16,O=C(CNCc1cccnc1)Nc1cc2ccccc2oc1=O
4.95,NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1
5.17,COc1cc(C(=O)c2sc(-c3ccc(Cl)cc3)nc2N)cc(OC)c1OC
4.84,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]34C(=O)O[C@]5(CC[C@@H]3[C@@H]12)[C@@]4(C)CC[C@]12O[C@]51[C@@H](C)CC2(C)C
5.21,CC1OC2=C(C(=O)C(=O)c3ccccc32)C1(C)C
6.01,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1cc(-c2ccccc2)[nH]n1
5.16,Cc1cc2c(cc1C)[n+](Cc1ccc(Br)cc1)cn2Cc1c2c(cc3c1OCC3)OCC2.[Br-]
4.85,C=CC(=O)N1CC[C@@H](Cn2cc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
4.72,CC(=O)O[C@H]1C=CC(=O)O[C@@H]1[C@@H]1N=C(/C=C/c2ccccc2)O[C@@H]1c1ccccc1
4.93,O=C(Nc1ccc(Cl)cc1)Nc1ccc(Nc2nccc(NC3CCCC3)n2)cc1
5.55,CCCCCCC1(O)C(=O)Nc2ccc(Nc3ccc(C(F)(F)F)cc3)cc21
4.58,C=CC(=O)Nc1cccc(Nc2nc(NNC(=O)c3ccc(OC)cc3)ncc2Cl)c1
5.54,O=[N+]([O-])c1cccc(COCNc2n[n+]([O-])c3ccccc3[n+]2[O-])c1
4.74,[N-]=[N+]=N[C@@H](c1ccccc1)[C@H]1O[C@@H]2CC(=O)O[C@@H]2[C@H]1O
4.86,COc1ccc(-c2ccnc(Nc3ccc4nc[nH]c4c3)n2)cc1
5.11,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)C(c1ccc(F)c(F)c1)CC(=O)N3
4.36,c1ccc(COc2ccc(Nc3ncnc4cc5c(cc34)OCCOCCO5)cc2)cc1
4.33,CC(C)(C)C1=CC(=O)C=CC1=O
4.46,C/C(=N\Nc1ncc(Cl)c(Nc2cccc(NC(=O)/C=C/CN(C)C)c2)n1)c1ccncc1
4.75,COc1cc(/C=C2\CN(C(=O)CCC(=O)O)C/C(=C\c3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC
4.8,CCC(=O)N(C)c1ccc2[nH]c(-c3n[nH]c4ccccc34)cc2n1
6.23,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1C(=O)OCCCCC[Se]C#N
5.07,CCN(CC)c1ccc(/C=C/C(=O)c2ccc(OS(C)(=O)=O)c3c2OC(C)(C)C=C3)cc1
4.42,C#Cc1cccc(NC(=O)c2cccc(NC(=O)CCCCCC(=O)NO)c2)c1
4.74,CN(c1ccc2[nH]c(-c3n[nH]c4ccccc34)cc2n1)S(=O)(=O)c1ccc(Cl)cc1
6.17,NS(=O)(=O)c1ccc(-n2c(SCC(=O)Nc3cccnc3Cl)nc3cc4ccccc4cc3c2=O)cc1
5.38,CCOC(=O)[C@@H]1[C@@H](C(=O)c2ccccc2)C12C(=O)Nc1ccccc12
4.73,Cc1n(C(c2ccccc2)c2cc3ccccc3o2)cc[n+]1CC(=O)c1ccccc1.[Br-]
5.25,CCOCCO[C@@H]1OCc2c(cc3n(c2=O)Cc2cc4c([N+](=O)[O-])cccc4nc2-3)[C@@]1(O)CC
5.23,CCCCc1ccc(NC(=O)C2CCN(C/C=C/c3ccccc3)CC2)cc1
5.11,C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCC(=O)Nc4ccc(S(N)(=O)=O)cc4)cc23)c1
4.92,O=C(/C=C/c1ccc(CNC(=O)c2ccc(N3CCN(Cc4ccccn4)CC3)cc2)cc1)NO
5.0,COc1ccc(-c2cc3c(OC)cc(OC)cc3n(CC(=O)O)c2=O)cc1
5.24,C=CC(=C)CC[C@]1(C)[C@H]2C[C@H](OC(=O)C(C)CC)C=C3[C@H](OC(C)=O)O[C@H](OC(C)=O)[C@@]32[C@H](O)C[C@@H]1C
4.4,COc1cc2c(Nc3cccc(C#N)c3)ncnc2cc1OCCCN1CCCC1
4.73,O=S(=O)(O)OCCc1cc(O)c(O)c(Br)c1
4.89,O=C1C=C[C@@H](OCc2ccccc2)[C@@H]([C@@H](CO)OCc2ccccc2)O1
4.95,S=C(N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21)N1CCCCC1
4.16,COC(=O)C[C@H]1C[C@H](O)[C@H](C)[C@@H](c2ccccc2)N1
5.57,Nc1ccc2c(c1)C(=O)N1CCc3c([nH]c4ccccc34)C1O2
5.52,CSc1ccc(/C=C/c2ccc3c(NCCN4CCN(C)CC4)c4[nH]c5ccccc5c4[n+](C)c3c2)cc1.[I-]
5.28,O=C1c2cc(Cl)ccc2OC2c3[nH]c4ccc(O)cc4c3CCN12
5.18,CS(=O)(=O)Nc1ccc(-n2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1Oc1ccccc1
5.43,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccc(Br)c3)n2)cc1
6.96,COc1ncc(-c2ccc3nccc(C#CCN(C)C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
4.7,C=C1CC[C@@H]2[C@]3(C)COC(C)(C)O[C@@H]3CC[C@@]2(C)[C@@H]1CC(Sc1ncccn1)C1=CCOC1=O
4.94,CCCC[n+]1ccn(C(c2ccccc2)c2ccc3oc4ccccc4c3c2)c1.[I-]
4.79,O=C1Nc2ccc([N+](=O)[O-])cc2C12Nc1ccccc1-n1cccc12
4.81,C#Cc1cccc(NC(=O)c2cc(OCCCCCCC(=O)NO)ccc2O)c1
6.01,COc1cc(N2CCN(CC(=O)N3CCOCC3)C2=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
6.0,CCN(CC)CCCNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O
7.7,COc1cc(Sc2c(-n3ccnc3)[nH]c3ccccc23)cc(OC)c1OC
4.42,CO[C@@H]1N(C(=O)OC(C)(C)C)c2ccccc2[C@@]12CN=C(NC1CCCCC1)S2
4.54,COc1cc(/C=C/CO)ccc1OC/C=C(\C)CCC=C(C)C
4.51,COC(=O)c1cc2c(OCC3CCCCC3)cccc2[nH]1
4.96,COc1cc(CCc2ccccc2)cc(OC)c1O
6.06,COc1ccccc1-c1csc2cnc(Nc3ccc(C(=O)N[C@H]4CCNC4)c(F)c3)nc12
5.52,O=C1C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2Br)=C/C(=N/O)c2ccccc21
7.52,CCCCn1ccc2c3c(=O)cc(-c4ccccc4)[nH]c3ccc21
5.64,COc1cc(C2N=C2c2ccc(C)cc2)cc(OC)c1OC
4.85,COc1cccc(C(=O)Nc2ccc(Nc3ncnc4c3Cc3ccccc3N4)cc2)c1
5.35,O=C1C=C(N2CCN(c3ccccc3Cl)CC2)C(=O)c2c(O)cccc21
4.87,CCN(CC)CCn1cc(CNc2c3ccccc3nc3c2oc2ccccc23)nn1
5.6,COc1cc(-n2cnc3ccc(-c4ccc(C(C)=O)cc4)cc32)cc(OC)c1OC
4.85,CCCCCCn1c(C)nc2c(oc3nc(C(F)(F)F)ccc32)c1=O
4.63,O=C(NO)c1ccc(/C=C/c2cccc(Cl)c2Cl)o1
5.1,COc1ccc2[nH]c3c(c4c(c5ccnn53)C(=O)NC4=O)c2c1
4.7,O=C1N(Cc2ccccc2)c2ccc(F)cc2C12Cn1nncc1CO2
5.41,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)Oc1c(C)cccc1C
4.73,O=C1C(Cl)=CCCN1C(=O)c1ccco1
4.54,C=C1C(=O)[C@]23C[C@@]1(Cl)CC[C@H]2[C@@]12C=CC(=O)[C@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)OCc1ccccc1
5.45,COc1ccc(-c2cc(-c3ccc(F)cc3)n3c(CN4CCOCC4)cnc3c2C#N)c(OC)c1OC
5.32,O=c1nc2oc(C3CC3)c(C#CC3CC3)c2cn1Cc1cn(Cc2ccccc2)nn1
6.08,O=C(/C=C/C#Cc1ccc(NS(=O)(=O)c2ccccc2)cc1)NO
4.63,CCN1CCN(C[C@]2(O)CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC(=O)[C@]3(C)[C@@H]([C@H](C)CCC(=O)OC)CC[C@@H]43)C2)CC1
6.58,CCN(CC)C(=O)COc1ccc2nc3c(cc2c1)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC
6.03,O=C(/C=C\Nc1ccc(Br)cc1)c1c(-c2ccc(Cl)cc2)nc2ccccn12
4.32,N#C/C(=C\c1ccc(C#N)cc1)c1cccs1
7.1,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
4.32,Cc1[nH]c(/C=C2\C(=O)Nc3ncccc32)c(C)c1C(=O)N1CCN(C)CC1
5.03,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1.Cl
4.37,COc1cc2ccc(=O)oc2cc1OCC(O)CN1CCCCC1
5.37,Cc1nc(C)c(/C=C/C(=O)/C=C/c2cccc(O)c2)nc1C
5.6,COc1cc(O)ccc1C(=O)C[C@H]1c2ccc(O)c(O)c2C[C@@H]1C(C)(C)O
4.28,COc1ccc(-n2ccc(=O)c(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3)n2)cc1
4.74,Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12
7.7,COc1ccc(-c2nc(CNC(=O)/C=C/c3ccc(F)cc3)cc3c2[nH]c2ccccc23)cc1
5.13,CCCCCN(CCCCC)C(=O)/C=C/c1c(/C=C/c2ccc(OC)cc2)cc(OC)cc1OC
4.33,CCOP(=O)(OCC)C(NC(=O)COc1ccc2c(c1O)C(=O)c1ccccc1C2=O)c1cccc(C)c1
5.13,COc1ccc(-c2nn(-c3ccccc3)cc2-c2nc3cc(Cl)c(Cl)cc3[nH]2)cc1
4.65,C=CCc1ccc(O)c(-c2cc(CC=C)cc(C(c3ccccc3)N3CCOCC3)c2O)c1
4.2,O=C(NO)c1ccc(/C=C/c2ccc3c(c2)OCO3)o1
4.13,COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1c2c(c(Br)c3c(c2OC)OCO3)CCN1C
5.17,O=C1c2ccccc2C(=O)c2c1cc(NS(=O)(=O)c1ccc(-c3ccc(Cl)cc3)cc1)c(O)c2O
6.07,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4NS(C)(=O)=O)n3)cn2)CC1
4.56,Nc1nc2cc(-c3nn(CC(=O)NO)c4ncnc(N)c34)ccc2o1
5.13,CC(C)C/C=C1/C(=O)Nc2ccc(Nc3ccc(Cl)cc3)cc21
5.21,O=C1CC2OCC(OCc3ccccc3)C(O1)C2OCc1ccccc1
4.6,CN1CCN(c2cc3c(cc2F)/C(=C/c2nc4cc(NCCCN5CCCC5)c(F)cc4c(=O)[nH]2)C(=O)N3)CC1
4.63,c1ccc(-c2nnc(-c3cn4ccccc4n3)o2)cc1
4.97,O=c1ccoc2cc(OCc3cn(Cc4ccccc4F)nn3)ccc12
6.12,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]
5.02,COc1cc2nc(-c3ccc(OC)c(C(N)=O)c3)nc(N3CCOCC3)c2cc1OC
6.1,O=C(Nc1ccc(-n2ncc3c(C(F)(F)F)cccc32)cc1)Nc1ccc(C(F)(F)F)cc1
4.86,O=C(NCc1cn(Cc2ccc(F)cc2)nn1)c1csc2nc(-c3ccccc3)cn12
5.54,Cc1ccc2c(c1)-c1nc3cc(F)ccc3n1CCO2
4.72,C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(CC#N)[C@H](C(C)(C)[C@@H](C)O)CC[C@]43C)[C@@H]12
6.15,CC[C@]1(O)c2cc3n(c(=O)c2CO[C@H]1F)Cc1c-3nc2ccccc2c1C1CCCCC1
4.34,O=C1C=C[C@]2(C[C@H](OC(=O)/C=C/c3ccc([N+](=O)[O-])cc3)[C@@H](c3ccccc3)O2)O1
5.13,COc1ccc(-c2cc(/C=C/C(=O)c3ccc(OC)c(OC)c3)nc3cc(-c4ccccc4)nn23)cc1
4.97,O=C1c2ccc(Cl)cc2OC2c3[nH]c4ccc(O)cc4c3CCN12
4.66,CC(C)c1nc2cc3c(Nc4ccccc4)ncnc3cc2n1C1CCCCC1
6.06,CC(C)Oc1nc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1
4.57,COc1cc(C(=O)c2ccc3[nH]cc(-c4nc5cc(C)c(C)cc5[nH]4)c3c2)cc(OC)c1OC
4.72,COc1cc(C(=O)c2c(C#Cc3ccc(C)cc3)sc3c2CCCC3)cc(OC)c1OC
6.29,C[C@H](c1ccc(-c2c(O)cc(Cl)c3[nH]c(=O)c4c(O)cccc4c23)cc1)N(C)C
5.17,CC(C)(C)OC(=O)n1cc(CNC(=S)Nc2ccc(Br)cc2)c2ccccc21
7.73,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.33,COc1ccc(-n2cc(COc3ccc4oc(=O)ccc4c3)nn2)cc1
4.29,COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2cccc(C)c2)c1C(=O)OC
4.17,CC(C)=CCC/C(C)=C/COc1cccc2c1C(=O)C=CC2=O
5.0,COc1cc(-c2nnc(-c3cn4cccc(C)c4n3)o2)cc(OC)c1OC
5.64,CCN(CC)CCCCn1c(N)c(-c2nc3cc(Cl)ccc3[nH]2)c2nc(C#N)c(C#N)nc21
4.19,N#C/C(=C\c1ccccc1)c1ccccc1
5.6,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2O)[C@H]3C1)OCO5
5.12,O=C(/C=C/c1ccc(/C=N/c2cccc(F)c2)cc1)c1cccc2c1C(=O)c1ccccc1C2=O
7.02,CCCNC(=O)c1cc(Oc2ccc(NC(=O)c3cc4cccnc4n(-c4ccccc4)c3=O)cc2)ccn1
4.47,N#Cc1cccc2c1/C(=N\O)C(c1c[nH]c3cccc(C#N)c13)=N2
5.04,Cc1cc2c(cc1C)-c1oc(CN3CCC(N4CCCCC4)CC3)c(C)c1C(=O)C2=O
4.06,CCCCOc1ncc(-c2ccccc2OC)n1C
7.32,CC[C@@]1(OC(=O)Cn2cc(Br)c(=O)[nH]c2=O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
7.32,CC[C@@]1(OC(=O)[C@H](Cc2ccccc2)NC(=S)NC(=O)c2ccc(OC)cc2)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
4.54,C[C@H]1[C@H](O)C[C@@H](CC(=O)O)N[C@H]1c1ccccc1
6.52,CC[C@]1(O)c2cc3n(c(=O)c2CO[C@H]1OCC(F)(F)C(F)(F)F)Cc1cc2ccccc2nc1-3
4.21,O=C(Nc1n[nH]c2ncc(Br)cc12)c1ccco1
4.65,COc1ccc(-c2cc(C(=O)/C=C/c3ccc(C)cc3)nc3cc(-c4ccccc4)nn23)cc1OC
4.59,Cl.O=C(OCCCCCCN1CCOCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
4.21,O=C1Nc2ccc(OC(F)(F)F)cc2C12NC(Cc1ccc(O)cc1)C([N+](=O)[O-])C2c1cccc([N+](=O)[O-])c1
5.19,CCN(CC)C/C=C/C(=O)Nc1cc2c(N3CCCc4ccccc43)ncnc2cc1OC
4.42,CCOC(=O)c1cc(-c2ccc(OC)cc2)nn1CC(O)COc1ccc(Cl)cc1
5.09,CC12CCN(C(=O)Cn3c[n+](CC(=O)c4ccc(Br)cc4)c4ccccc43)C1N(Cc1ccccc1)c1ccccc12.[Br-]
4.66,Cc1sc(-c2ccccc2)c(C(=O)c2ccccc2)c1C
4.62,COc1ccc2c(c1)[nH]c1c(C(=O)c3c[nH]c4ccccc34)nccc12
4.3,CSc1ccc(/C=C/c2ccc3nc4c(oc5ccccc54)c(N4CCN(C)CC4)c3c2)cc1
4.38,COc1ccc(-c2cc(/C=C3\C(=O)Nc4ccc([N+](=O)[O-])cc43)[nH]n2)cc1OC
6.19,C=C1C(=O)[C@]23C[C@@]1(O)CC[C@H]2c1ccc(O)c(C)c1[C@@H]3Cn1cc(-c2ccc(Cl)cc2)nn1
4.73,C=CCC12OC[C@@H]3C[C@@H](C=C4C(=O)c5c(O)cccc5O[C@]431)C2=O
5.21,CCN(CC)CCNC(=O)c1ccc(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c1=O.Cl
5.29,CCc1ccc(-c2nc(N)c(C(=O)c3cc(OC)c(OC)c(OC)c3)s2)cc1
5.1,CNC(=O)c1cc(Oc2ccc(NC(=O)c3nn(-c4ccc(Br)cc4F)c(=O)cc3C)cc2F)ccn1
5.41,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC(=O)N3CCN(C5CCCC5)CC3)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
4.79,C=C1C(=O)[C@]23[C@H](O)[C@H]1C[C@H](O)[C@H]2[C@]12CCCC(C)(C)[C@H]1C[C@H]3O[C@H]2O
5.48,Cc1cccc(C)c1/C=C/[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O
5.55,COc1ccc(CCCO)c2cc(CC(C)=O)oc(=O)c12
4.95,O=c1cc(-n2cc(-c3ccccc3)nn2)c2cc(Br)ccc2o1
4.78,CCn1cc(C[C@@H](CO)NCc2c3ccccc3cc3ccccc23)c2ccccc21
5.37,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)cc1)c1cc(-c2ccc(Cl)cc2)ccn1
5.35,COc1ccc(-c2nc3ccccn3c2C(=O)/C=C\Nc2cc(OC)cc(OC)c2)cc1
4.37,O=C1/C(=C/c2cccn2Cc2ccccc2)CC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34
4.17,O=C(Nc1ccc(F)cc1)C(Cl)Cl
8.18,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)c1ccc(Cl)cc1)CC2
5.62,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F
4.0,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2c2ccc(-c3ccccc3)nn2)cc1
4.67,CNC(=O)Cn1nc(C(F)(F)F)c2c(-c3ccccc3)c3ccccc3nc21
4.55,COc1ccc(OC)c(C(=O)/C=C/c2ccco2)c1
6.55,CCC[C@H]1O[C@@H]2CC(=O)O[C@@H]2C2=C1C(=O)c1c(O)cccc1C2=O
4.85,Nc1nc2[nH]c(CCSCC(=O)NCc3ccccn3)cc2c(=O)[nH]1
4.76,CC/C=C/C(=O)Nc1cccc(Oc2nc(Nc3cccc(OC)c3)nc3c2CSCC3)c1
4.51,COc1cc(OC)c(-c2nnc(CCCc3c[nH]c4ccccc34)o2)c(OC)c1
7.52,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
4.74,COc1ccc(CCNS(=O)(=O)c2ccc(-n3cc(-c4ccccc4)nn3)cc2)cc1OC
4.51,CC(=O)O[C@@]1(C)CCC(=O)[C@@H](C)CCC[C@]2(C)O[C@H]2C(=O)C(=C(C)C)CC1
4.39,C=CCc1cc(/C=N\O)c(O)c(-c2ccc(O)c(CC=C)c2)c1
5.31,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
5.24,COc1ccc(-c2cc(-c3cn(C)c4ccccc34)nc(N)c2C#N)c(OC)c1OC
4.79,C/C1=C\C=C\C=C\C=C/C=C\[C@H](C)CNC(=O)/C(C)=C/C=C/C=C/C=C\C=C/[C@H](C)CNC1=O
5.71,CCN1CCN(c2nc(Nc3ccc(C(=O)NC4CC(C)(C)N([O])C(C)(C)C4)cc3)ncc2[N+](=O)[O-])CC1
5.66,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(-n3cccc3C(=O)N3CCOCC3)cc2OC)ncc1Cl
4.3,COc1ccc2c(c1)C1(C(=O)N2)C2=C(COC2=O)Nc2[nH]nc(-c3ccccc3)c21
5.01,CCCCCCCCCCCNC[C@@H]1OC[C@H](N)[C@H]1O
4.24,COc1ccccc1/C(=C\c1cn(C(C)=O)c2ccc(OCc3ccccc3)cc12)C(=O)O
4.76,COc1ccc(-c2cc3[nH]nc(-c4cc(OC)c(OC)c(OC)c4)n3n2)cc1N
4.39,COc1ccc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2OC(C)C(=O)O)cc1
6.3,CCOC(=O)Nc1ccc(S(=O)(=O)n2c(C3(O)C=CC(=O)C=C3)cc3ccccc32)cc1
5.02,O=[N+]([O-])c1cccc(Nc2ccnc3cc(OCc4ccccc4)ccc23)c1
4.76,CN(C)CCN1C(=O)c2cccc3c(NCC[Se]c4ccccc4)ccc(c23)C1=O
7.05,CN1CC(Cc2ccc(N(C)C)cc2[N+](=O)[O-])C(=NO)C(Cc2ccc(N(C)C)cc2[N+](=O)[O-])C1
5.2,CC(C)=CCc1c(O)cc(O)c2c1O[C@@]13C(=C[C@H]4C(=O)C1(CC=C(C)C)OC[C@@H]3[C@H]4CN1CCC(=O)CC1)C2=O
5.85,N#Cc1nc2c(nc1C#N)-c1ccccc1C2=O
4.91,CC(=O)c1cccc(NC2=C(Cl)C(=O)c3ccccc3C2=O)c1
4.51,CC(C)CNc1ccc2cc(C#N)c3ccccc3c2c1
5.48,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3ccc(F)cc3)n2)cc1
4.69,N#CC1=C(N)Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2C1c1cccc(F)c1
