pChEMBL Value,Canomicalsmiles
0.0,O=C(/C=C\Nc1ccc(Br)cc1)c1c(-c2ccccc2)nc2ccccn12
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3ccc(F)cc3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
0.0,COc1ccc(C2=NN(CCC(=O)O)C(=O)N(c3cc(OC)cc(OC)c3)C2)cc1
0.0,COc1cc(/C=C/C(=O)N2CCN(c3cc(Nc4ccc5[nH]c(C(F)(F)F)nc5c4)nc(N)n3)CC2)cc(OC)c1OC
0.0,CC(C)S(=O)(=O)Oc1c(F)c(F)c(F)c(F)c1S(=O)(=O)N(C)C
0.0,O=C(NC(Nc1ncnc2c1cnn2C(NC(=O)OCCc1ccccn1)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)OCCc1ccccn1
0.0,COc1ccc(/C=C/c2cc(Nc3ccc(C(=O)c4ccccc4)cc3)c3c(OC)c(OC)c(OC)cc3n2)cc1OC
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
1.0,COc1ccc2c(c1)CCCN2c1nc(Cl)nc2c1cnn2C
0.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCC(=O)NNC(=O)CCCC[C@@H]1SC[C@@H]3NC(=O)N[C@@H]31)CC2
1.0,C=C(c1ccc(OC)cc1)c1cc(OC)c(OC)c(N(C)C)c1
0.0,COc1cc2c(cc1OCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
0.0,O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccc([N+](=O)[O-])cc1
0.0,COC(=O)NCCc1c(C(=O)c2cccc(F)c2)[nH]c2ccccc12
1.0,COc1ccc(-n2ccnc2-c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
1.0,O=C(N/N=C/c1ccoc1)c1[nH]c2ccc(Br)cc2c1-c1ccccc1
0.0,O=C1CN(Cc2ccccc2)C(=O)[C@H](Cc2c(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[nH]c3ccccc23)N1
1.0,COc1cc(-n2cnc3ccc(-c4ccc(C(F)(F)F)cc4)cc32)cc(OC)c1OC
0.0,COc1cc(-c2nccn2C(C)C)cc(OC)c1OC
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COc1cc(-c2cccc(-c3ccc(/C=C/C(=O)NO)cc3)n2)cc(OC)c1OC
1.0,COc1ccc(S(=O)(=O)N2CCc3cccc(NCc4ccc(C(=O)Nc5cccc(N)c5)cc4)c32)cc1
0.0,COc1cc(Br)c(C(=O)Nc2nnc(SCCCCOc3c(OC)ccc4c3C(=O)O[C@@H]4[C@H]3c4c(cc5c(c4OC)OCO5)CCN3C)s2)cc1OC
0.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Nc2cc(C=CC(=O)c3ccc(OC)c4c3OC(C)(C)C=C4)ccc2OC)cc1)c1ccc([N+](=O)[O-])cc1
1.0,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
1.0,CCCCCc1ccc2nc(NC(=O)OC(C)C)[nH]c2c1
0.0,COc1cc(-n2cccc2-c2cc3ccccc3s2)cc(OC)c1OC
0.0,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H](CO)[C@@H]2C(=O)NNCc2ccccc2)OCO4)cc(OC)c1OC
0.0,COc1cc(S(=O)(=O)c2cccc(-c3ccccc3)c2)cc(OC)c1OC
0.0,N#CC1=C(N=CNc2cccnc2)Oc2ccc3ccccc3c2C1c1ccccc1Cl
1.0,CCOc1cccc(Nc2nn(C)c3c2Cc2cc(OCC)c(OCC(=O)NO)cc2-3)c1
1.0,O=C(NCCCNc1cc(Nc2cccc(C(F)(F)F)c2)ncn1)C1CC1
0.0,COc1cc(C(=O)/C=C/c2c[nH]c3ccccc23)cc([N+](=O)[O-])c1OC
0.0,COc1cc2nc(/C=C/c3ccc(C)cc3)cc(Nc3ccccc3C(=O)c3ccccc3)c2c(OC)c1OC
1.0,CCc1ccccc1C=C1SC(Nc2ccc(O)cc2)=NC1=O
1.0,Cc1cccc2c1CCN2c1cc(Nc2cccc(NC(=O)C3CC3)c2)ncn1
1.0,COc1cc(C(=O)c2cccc(-c3ccncc3)n2)cc(OC)c1OC
0.0,COc1cc(OC)cc(C(=O)/C=C/c2cnn(-c3nc(-c4cc(OC)c(OC)c(OC)c4)cc(-c4cnn(C)c4)n3)c2)c1
1.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4ccccc4)C(=O)N(C)c4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,Cc1cccc(N2CCN(C(=O)c3nnnn3-c3ccccc3)CC2)c1
1.0,O=C(NN=Cc1cccs1)c1[nH]c2ccc(Br)cc2c1-c1ccccc1
0.0,COc1c(Br)cc(Br)cc1C1C(C#N)=C(N)Oc2ccc3cc(Br)ccc3c21
1.0,CSc1cc(C(=NO)c2ccc(N(C)C)cc2)cc(SC)n1
0.0,CC1=CC(=O)C(c2cc(-c3cccs3)on2)=CC1=O
0.0,COc1ccc(/C=C\c2cc(OC)c(OC)c([N+](C)(C)C)c2)cc1.[I-]
0.0,COc1ccc(C(=O)/C=C/c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)cc1
1.0,COc1ccc([C@H]2[C@H](COC(=O)CCCC[Se]C#N)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cc(C(=O)c2cccc(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
0.0,COc1ccc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)c3cccc(Cn4nnc5c4C(=O)c4ccccc4C5=O)c3)nn2)c1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1cc(C(=O)/C(F)=C/c2ccc3occc3c2)cc(OC)c1OC
0.0,NC(=O)c1ccccc1OCOc1ccc(Cl)cc1-c1nc2cc(F)ccc2c(=O)[nH]1
0.0,COc1ccc(C#CC#Cc2c3c(c(OC)c4c2OCO4)[C@H]([C@H]2OC(=O)c4c2ccc(OC)c4OC)N(C)CC3)cc1
0.0,CCc1ccc(NC(=O)CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)n2N)cc1
1.0,O=C1CCCN1c1ccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)cc1
0.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1cc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)ccc1C
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C(F)(F)F)cc3)n2)cc(OC)c1OC
0.0,CCN1CCN(C(=S)SCC(=O)N(Cc2ccc(OC)cc2)c2cc(OC)c(OC)c(OC)c2)CC1
0.0,COc1ccc(C2=NN(CC(=O)O)C(=O)N(c3ccc(OC)cc3)C2)cc1
0.0,COc1cc2c(cc1OCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
0.0,C[C@]12CC[C@@H]3c4ccc(Oc5ccc(C(=O)NO)cn5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O
1.0,COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2ccc(OC)cc2n1C
1.0,O=C(Nc1cccc(Nc2nc(Nc3cccc(C(F)(F)F)c3)c3sccc3n2)c1)C1CC1
1.0,COc1cc(C(=O)c2cccc(-c3cccc([N+](=O)[O-])c3)n2)cc(OC)c1OC
0.0,COc1ccc(C=Nn2c(-c3ccc(F)cc3)nc3ccc(F)cc3c2=O)cc1
1.0,CCOc1ccc(-c2cccn2-c2cc(OC)c(OC)c(OC)c2)cc1
0.0,O=C(Nc1cccnc1Nc1ccccc1)c1cn(Cc2cccc(Oc3ccccc3)c2)nn1
1.0,COc1cc(OC)c(C2CC(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1OC
0.0,O=C1NC(=NCc2ccc(Cl)c(Cl)c2)SC1=Cc1c[nH]c2ccccc12
0.0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1
0.0,COc1cc(N(Cc2cn(C)c3ccccc23)C(=O)Cn2cc([N+](=O)[O-])cn2)cc(OC)c1OC
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(Cl)nc(Cl)nc21)C(Cl)(Cl)Cl
1.0,CCC1=C[C@@H]2CN(CCc3c([nH]c4ccc(C)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
0.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2C(=O)O)cc1F
0.0,CCOc1ccccc1/C=C/C(=O)N1CCN(c2cc(Sc3nc4cc(OC)ccc4[nH]3)nc(N)n2)CC1
1.0,COc1ccc(N/C=C\C(=O)c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
1.0,COc1cc(C(=O)c2cccc(-c3ccc(C)c(O)c3)n2)cc(OC)c1OC
1.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Oc2cc(/C=C\c3cc(OC)c(OC)c(OC)c3)ccc2OC)cc1)c1ccc(Cl)cc1
0.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Nc2cc(C=CC(=O)c3ccc(OC)c4c3OC(C)(C)C=C4)ccc2OC)cc1)c1ccccc1
0.0,COc1cnn(CC(=O)N(Cc2cn(C)c3ccccc23)c2cc(OC)c(OC)c(OC)c2)c1
0.0,COc1cc2c(cc1OC)C(c1ccc([N+](=O)[O-])cc1)N(C(=O)c1ccc(/C=C/c3ccccc3)cc1)CC2
1.0,CCOC(=O)CNc1cc(S(=O)(=O)N(CC(=O)OCC)c2cc(OC)c(OC)c(OC)c2)ccc1OC
1.0,COc1ccc(S(=O)(=O)N(C)c2cc(OC)c(Br)cc2OC)cc1
0.0,O=S(Cc1ccc(F)cc1)c1nc(-c2ccccc2)cc(-c2ccc(Cl)cc2)n1
1.0,COc1cc(C(=O)c2cc(O)cc(-c3ccc(C)cc3)n2)cc(OC)c1OC
1.0,COc1ccc(-n2ccnc2-c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1cc(C(=O)c2cccc(-c3cccc4[nH]ccc34)n2)cc(OC)c1OC
0.0,COc1cc2c(cc1Oc1ccc(C(=O)Nc3ccccc3N)cn1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12
1.0,COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc(OC)c1OC
0.0,N#Cc1c(N)c(C#N)c(-c2ccc(-c3ccccc3)cc2)c2c1CCCC2
1.0,CSc1cc(C(=O)c2ccc(N(C)C)nc2)cc(SC)n1
1.0,COC(=O)c1c(Nc2cc(OC)c(OC)c(OC)c2)c2cc(OC)ccc2n1C
0.0,CSc1ccc(NC(=O)Nc2cccc(CNc3cnc4ccccc4n3)c2)cc1
1.0,COc1ccc([C@@H]2[C@@H](O)C(=O)N2c2cc(OC)cc(OC)c2)cc1
0.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
0.0,COC(=O)c1coc(-c2nc3oc2[C@@]2(c4ccc5ccccc5c4)C(=O)Nc4ccc(cc42)C[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H]3C(C)(C)C)n1
0.0,COc1ccc(NC(=O)CSc2nnc(-c3cc(OC)c(OC)c(OC)c3)n2N)cc1
0.0,COc1ccc(CN(C(=O)CSC2=CN=NC2C)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccncc2)cc(OC)c1OC
0.0,CCN(CC)C(=O)OC1=C(c2cccc3ccc(C)nc23)Oc2cc3ccccc3cc2-n2cccc21
1.0,COc1cc(C(=O)c2cccc(-c3ccc4[nH]c5ccccc5c4c3)n2)cc(OC)c1OC
1.0,COc1cc(-n2cnc3ccc(-c4ccc([N+](=O)[O-])cc4)cc32)cc(OC)c1OC
0.0,COc1cc(/C=C/c2cc(Nc3ccc(Oc4ccccc4)cc3)c3c(OC)c(OC)c(OC)cc3n2)cc(OC)c1OC
0.0,COc1ccc(-c2ccc3nnc(-c4ccc(OC)c(OC)c4OC)n3n2)cc1[N+](=O)[O-]
0.0,COc1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
0.0,CCn1ccnc1-c1cc(OC)c(OC)c(OC)c1
1.0,CSc1cc(C(O)(c2ccc3c(ccn3C)c2)c2ccc3c(ccn3C)c2)cc(SC)n1
0.0,Cc1ccc(CS(=O)(=O)c2nc(-c3ccccc3)cc(-c3ccc(Cl)cc3)n2)cc1
1.0,COc1ccc(C(=O)c2ccc(Cl)cc2)cc1OCCOCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2
1.0,COc1ccc2c(c1)NC(=O)CN2c1nc(Cl)nc2ccoc12
1.0,COc1ccc(C(=O)c2ccc3ccccc3c2)cc1O
0.0,COc1cc(C=C2SC(Nc3ccc(O)cc3)=NC2=O)cc(OC)c1O
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OC2CC2)cc1F
1.0,COc1ccc(C(=O)c2cccc(F)c2)cc1OCCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1
0.0,COc1ccc2c(c1OCCCCSc1nnc(NC(=O)c3cccc(C)c3Br)s1)C(=O)O[C@@H]2[C@H]1c2c(cc3c(c2OC)OCO3)CCN1C
1.0,C=CCOc1cccc(C=C2SC(Nc3ccc(O)cc3)=NC2=O)c1
0.0,COc1ccc(C2=NN(CCC(N)=O)C(=O)N(c3cc(OC)cc(OC)c3)C2)cc1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1cc(C(=O)/C(C)=C/c2c[nH]c3ccc(F)cc23)cc(OC)n1
1.0,C=C(c1cc(OC)c(OC)c(OC)c1)c1ccc(OC)c(/C=C/C(=O)NO)n1
0.0,CCN(CC)C(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
1.0,COc1cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc(OC)c1OC(C)C
0.0,COC(=O)c1ccc2[nH]cc(/C=C(\F)C(=O)c3cc(OC)c(OC)c(OC)c3)c2c1
1.0,COc1cc(C(=O)c2cccc(-c3ccnc4ccccc34)n2)cc(OC)c1OC
1.0,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
0.0,CCOc1ccc([C@@H]2[C@@H](Br)C(=O)N2c2cc(OC)c(OC)c(OC)c2)cc1
0.0,CC1=C(N2CC2)C(=O)C(c2cc(-c3ccc(Cl)cc3)on2)=C(N2CC2)C1=O
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nccc2ccccc12)C(Cl)(Cl)Cl
1.0,CCNc1nc(N2CC(=O)Nc3cc(OC)ccc32)c2ncccc2n1
0.0,COc1cc(-c2nnc3n2N=C(NCCc2ccc(Cl)cc2)CS3)cc(OC)c1OC
0.0,COc1ccc(Cn2cc(C(=O)Nc3cccnc3Nc3cc(OC)c(OC)c(OC)c3)nn2)cc1
0.0,COc1ccc(/C=C/c2ccc3c(ccn3C)c2)c(OC)c1OC
1.0,COc1ccc(/C=C/[Se](=O)(=O)c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1cc(-n2cccc2-c2ccc(SC)cc2)cc(OC)c1OC
0.0,COc1cc(OC)cc(OS(=O)(=O)c2ccc(N3C(=O)CNC3=O)cc2)c1
0.0,COc1ccc(Nc2ncccc2NC(=O)c2cn(Cc3cc(OC)c(OC)c(OC)c3)nn2)cc1
1.0,COc1ccc(S(=O)(=O)N2CCc3cccc(NCc4ccc(C(=O)Nc5ccccc5N)cc4)c32)cc1
1.0,CCOc1c(OC)cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc1OC
0.0,COc1ccc(/C=C(\C#N)c2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1
0.0,COc1ccc(-c2nc3ccccn3c2C(=O)/C=C\Nc2ccc3[nH]ccc3c2)cc1
1.0,COc1ccc(C=CS(=O)(=O)c2cc(OC)c(OC)c(OC)c2)cc1N
0.0,CC1=CC(=O)C(c2cc(-c3ccccc3)on2)=CC1=O
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1cc2c(cc1OCCCCC(=O)NO)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
0.0,CC(C)(C)c1nc(Nc2ccccc2F)sc1Cc1cc2ccccc2[nH]c1=O
0.0,COc1cc([C@@H]2c3cc4c(cc3C[C@H]3C(=O)N(C)C(=S)N23)OCCO4)cc(OC)c1OC
1.0,COc1cc(C2C(C#N)=C(N)Oc3cc4c(cc32)OCCO4)cc(Br)c1OC
1.0,CCC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
1.0,CSc1cc(C(=O)c2ccc3c(ccn3C)c2)cc(Cl)n1
0.0,COc1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1[N+](=O)[O-]
1.0,CSc1cc(C(O)(c2ccc3c(ccn3C)c2)c2ccc3c(ccn3C)c2)cc(SC)n1
1.0,COc1ccc([C@H]2[C@H](CI)C(=O)N2c2cc(OC)c(OC)c([Se]C)c2)cc1O
1.0,COC(=O)c1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OC2CC2)cc1
0.0,COc1cc(C2C(C#N)=C(N)Oc3cc4[nH]c(NC(=O)C5CC5)nc4cc32)cc(OC)c1OC
0.0,CCOC(=O)Oc1cc(-c2cncnc2-c2cc(OC)c(OC)c(OC)c2)ccc1OC
1.0,COc1cc(C(=O)c2cn(-c3cccc(C)c3)cc2-c2ncco2)cc(OC)c1OC
0.0,COc1ccc(C=CC(=O)c2ccc(OC)c3c2OC(C)(C)C=C3)cc1
1.0,CC(=O)c1cccc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)ncn2)c1
1.0,COc1cc(C(=O)c2cccc(-c3ccncc3)n2)cc(OC)c1OC
0.0,COc1cc(CN2CCNc3cc(F)ccc32)cc(OC)c1OC
0.0,CC(C)c1ccccc1OS(=O)(=O)c1ccc(N2C(=O)CNC2=O)cc1
0.0,O=C(C#Cc1ccccc1)Oc1ccc2[nH]ccc2c1
0.0,COc1cc(C(=O)/C=C/c2c[nH]c3ccccc23)cc([N+](=O)[O-])c1OC
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nc(Cl)c(N)c(Cl)n1)C(Cl)(Cl)Cl
0.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CCC(=O)NNC(=O)CCCC[C@@H]1SC[C@@H]3NC(=O)N[C@@H]31)CC2
0.0,CCN(C)CCN(C)C(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1
1.0,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(N)nc(F)nc21)C(Cl)(Cl)Cl
0.0,N#Cc1c(N)c(C#N)c(-c2c(F)cccc2Cl)c2c1CCCC2
1.0,COc1cc(/C=C\c2ccc3c(c2)c(Br)cn3C)cc(OC)c1OC
1.0,CCOc1ccccc1/C=C/C(=O)Nc1ccccc1-c1nc2cc(C)ccc2[nH]1
0.0,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccn2)[nH]c1=O.O=C(O)C(F)(F)F
1.0,COc1cccc(Nc2cc(Nc3cccc(NC(=O)C4CC4)c3)nc(C)n2)c1
0.0,COc1cc(/C=c2\sc3nc4ccc([N+](=O)[O-])cc4n3c2=O)ccc1O
1.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
1.0,COc1ccc(S(=O)(=O)Nc2cc(OC)c(OC)cc2NC=O)cc1
1.0,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
1.0,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O
0.0,Fc1cccc(Cl)c1CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1
0.0,Cc1ccc2c(NC(=O)C(=O)Nc3ccccc3)c(C(=O)C3CC3)[nH]c2c1
0.0,COc1cc(-c2nccn2-c2ccc(C)cc2)cc(OC)c1OC
0.0,COc1cc(N2C(=O)C(Cl)(Cl)C2c2ccc(OCc3ccccc3)cc2)cc(OC)c1OC
0.0,COc1cc(N(Cc2cn(C)c3ccccc23)C(=O)Cn2cc(Br)cn2)cc(OC)c1OC
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(Nc1nc(Cl)cc(Cl)n1)C(Cl)(Cl)Cl
0.0,CCOP(=O)(OCC)C(Nc1ccc(CC(=O)Nc2cc(C=CC(=O)c3ccc(OC)c4c3OC(C)(C)C=C4)ccc2OC)cc1)c1cccc(C)c1
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OC(=O)c1cccc(Cn2cc(CCOC(=O)[C@H](N)Cc3cn(C)c4ccccc34)nn2)c1
0.0,O=C1C=CC(=O)C(c2cc(-c3cccs3)on2)=C1
1.0,COc1ccc(CN(C(=O)CSc2nc3ccccc3s2)c2cc(OC)c(OC)c(OC)c2)cc1O
1.0,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O
0.0,COc1ccc(-c2cc3cc(F)ccc3c(=O)[nH]2)cc1
0.0,COc1ccc(CN(C(=O)CN2C(=O)CCCC2=O)c2cc(OC)c(OC)c(OC)c2)cc1
1.0,COc1ccc(CN(C(=O)CSC(=S)N2CCN(C(=O)OC(C)(C)C)CC2)c2cc(OC)c(OC)c(OC)c2)cc1N=[N+]=[N-]
0.0,COc1cc(N/C=C\C(=O)c2c(-c3ccc(Cl)cc3)nc3ccccn23)cc(OC)c1
1.0,COc1ccc(S(=O)(=O)n2nnc3cc(OC)c(OC)cc32)cc1
0.0,COc1ccc(/C=C/c2cc(Nc3ccc(OC)c(O)c3)c3c(OC)c(OC)c(OC)cc3n2)cc1
1.0,C#CCOc1c(OC)cc(C2C(C#N)=C(N)Oc3c2ccc2ccccc32)cc1OC
1.0,COc1cc(C(=O)/C(C)=C/c2ccc3cc[nH]c3c2)cc(OC)n1
1.0,COc1cc(C(=O)c2cn(-c3ccc(C)cc3)cc2-c2ccoc2)cc(OC)c1OC
0.0,C=C(c1ccc(OC)cc1)c1cc(OC)c(OC)c(N(C)C)c1
0.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)NC(n1cnc2c(N)ncnc21)C(Cl)(Cl)Cl
0.0,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
1.0,COc1cc(C(=O)c2cn(-c3ccc(F)cc3)cc2-c2ccncc2)cc(OC)c1OC
1.0,Cc1cccc2c1CCN2c1cc(Nc2cccc(NC(=O)C3CC3)c2)ncn1
1.0,CCOC(=O)Cn1c(C)c(/C=N/NC(=O)c2cc3c(ccc4ccccc43)o2)c2ccccc21
1.0,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2OC(F)(F)F)cc1F
0.0,Cc1c(C(=O)C(=O)Nc2cccnc2)cc(-c2ccccc2)n1-c1ccc(Cl)cc1
1.0,CCCCc1ccc2nc(N=C(O)OC)[nH]c2c1
0.0,COc1ccccc1NC(=O)Nc1cccc(CNc2cnc3cc(Cl)ccc3n2)c1
0.0,COc1ccc(C(=O)Nc2nnc(SCCCCOc3c(OC)ccc4c3C(=O)O[C@@H]4[C@H]3c4c(cc5c(c4OC)OCO5)CCN3C)s2)cc1
1.0,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1
0.0,NC1CCN(C(=O)c2ccc(-c3nnnn3-c3ccccc3)cc2)CC1
0.0,CC(C)[C@H](O)C(=O)N[C@H]1Cc2ccc3c(c2)[C@](c2ccccc2)(C(=O)N3)c2oc(nc2-c2nc(CO)co2)[C@H](C(C)(C)C)NC1=O
1.0,C=CCCOc1ccc2c(cc1=O)[C@@H](NC(C)=O)CCc1cc(OC)c(OC)c(OC)c1-2
1.0,COc1cccc(-c2cc3ccc(F)cc3c(=O)[nH]2)c1
0.0,C=C1[C@@H](OC(C)=O)C=C[C@@]2(C)C=CC(=O)[C@@](C)(OC(C)=O)[C@@H]2[C@@H](OC(C)=O)[C@]2(O)[C@@H](C)C(=O)O[C@H]2[C@H]1Cl
1.0,CCCOC(=O)N[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
0.0,COc1cc(C(=O)c2nc3cc(Cl)ccc3s2)cc(OC)c1OC
1.0,COc1ccc(S(=O)(=O)N2CCc3cccc(NCc4ccc(C(=O)Nc5cccc(N)c5)cc4)c32)cc1
0.0,COc1cc(-c2nccn2-c2ccc3sccc3c2)cc(OC)c1OC
0.0,COc1cccc(N/N=C(\C#N)C(=O)c2cc(OC)c(OC)c(OC)c2)c1
0.0,COc1cc(-c2csc(=S)n2C)cc(OC)c1OC
1.0,COCC(=O)N[C@H]1CCc2c(I)c(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
